,coordL,coordW,isLight,isDry,isClear,isCloudy,is_pedestrian,is_adjustable
5895,37.71879,55.608518,1,0,0,1,0,0
5896,37.489386,55.61365,1,0,0,0,0,0
5897,37.708887,55.658312,1,0,0,1,1,0
5898,37.590441,55.668455,0,1,0,1,1,1
5899,37.615632,55.593564,1,1,1,0,1,1
5900,37.580259,55.77825,1,1,0,1,1,0
5901,37.416945,55.804646,0,1,1,0,0,0
5902,37.623281,55.712383,1,1,0,1,1,0
5903,37.397064,55.851583,1,1,1,0,0,0
5904,37.507989,55.745473,1,1,0,1,1,0
5905,37.571869,55.752061,0,1,0,1,0,1
5906,37.456834,55.725491,0,0,0,1,0,0
5907,37.821583,55.751016,0,0,0,1,0,0
5908,37.44602,55.669272,1,0,1,0,0,0
5909,37.668643,55.733882,1,1,1,0,0,1
5910,37.711236,55.623665,0,0,0,1,0,0
5911,37.589829,55.766223,0,1,1,0,0,0
5912,37.584014,55.910709,0,0,0,0,0,0
5913,37.548909,55.863837,1,1,0,1,0,0
5914,37.160954,55.414327,1,0,1,0,0,0
5915,37.806487,55.705196,0,0,0,1,0,0
5916,37.829779,55.697942,1,0,0,1,0,0
5917,37.841645,55.784827,0,0,0,1,0,0
5918,37.510092,55.544094,1,1,1,0,0,0
5919,37.723017,55.676108,0,1,0,1,0,0
5920,37.656884,55.775336,0,1,1,0,1,0
5921,37.460182,55.700275,0,1,0,1,1,1
5922,37.748895,55.672829,1,1,1,0,0,1
5923,37.62444,55.891973,1,1,1,0,1,0
5924,37.742608,55.786962,0,1,0,1,0,0
5925,37.24848,55.582626,0,1,1,0,0,0
5926,37.886331,55.716137,1,1,1,0,1,0
5927,37.552578,55.774304,0,0,1,0,1,1
5928,37.490759,55.731653,0,1,1,0,0,1
5929,37.43057,55.772614,0,1,0,1,1,1
5930,37.528052,55.738769,0,1,0,1,0,0
5931,37.512699,55.712269,1,1,0,1,1,0
5932,37.185792,55.976992,1,1,1,0,1,1
5933,37.698812,55.863795,1,1,1,0,1,1
5934,37.572588,55.863711,1,1,1,0,1,0
5935,37.408919,55.617994,1,1,1,0,1,0
5936,37.473625,55.864764,1,1,1,0,1,0
5937,37.656991,55.621835,1,1,1,0,0,0
5938,37.759173,55.65896,1,1,1,0,0,0
5939,37.690305,55.704701,0,1,1,0,1,1
5940,37.721536,55.612335,0,1,0,1,1,0
5941,37.393126,55.885674,0,1,1,0,0,0
5942,37.62297,55.685297,0,0,0,1,0,0
5943,37.651799,55.580055,1,1,1,0,0,0
5944,37.594614,55.576355,1,0,0,1,0,0
5945,37.534125,55.538023,0,1,1,0,0,1
5946,37.683234,55.880162,1,1,0,1,1,0
5947,37.66978,55.874294,1,1,1,0,1,0
5948,37.401055,55.800503,1,1,1,0,1,0
5949,37.675767,55.815956,0,0,0,1,0,0
5950,37.627991,55.762016,1,0,0,1,0,1
5951,37.733542,55.779687,1,0,0,1,0,0
5952,37.603616,55.897881,0,1,0,1,1,1
5953,37.382634,55.842175,0,1,1,0,1,0
5954,37.533717,55.876081,0,0,0,1,1,1
5955,37.476146,55.788519,0,0,0,0,1,0
5956,37.543416,55.765451,1,0,0,1,0,0
5957,37.580752,55.807859,1,0,0,1,0,0
5958,37.8158,55.75095,1,1,0,1,1,0
5959,37.581064,55.807715,0,1,0,1,1,1
5960,37.475878,55.601348,1,0,0,1,1,0
5961,37.846388,55.704048,0,0,0,1,1,1
5962,37.527065,55.545727,0,0,0,1,1,1
5963,37.57939,55.650934,1,0,0,0,1,0
5964,37.685745,55.725859,0,1,0,1,0,1
5965,37.781897,55.809644,1,1,0,1,0,1
5966,37.500136,55.790172,0,0,1,0,0,0
5967,37.226583,55.400993,1,1,0,1,0,0
5968,37.610289,55.798266,1,1,0,1,1,0
5969,37.634439,55.795069,1,0,0,1,0,0
5970,37.638978,55.817385,0,0,0,1,0,0
5971,37.587844,55.90134,0,1,1,0,0,0
5972,37.584175,55.86226,1,0,1,0,0,1
5973,37.811154,55.718753,1,1,0,1,0,0
5974,37.406237,55.830216,1,0,0,1,0,0
5975,37.780427,55.675618,1,1,0,1,1,0
5976,37.454324,55.711592,1,0,1,0,0,0
5977,37.498205,55.796275,0,1,0,1,0,1
5978,37.57527,55.744609,0,1,1,0,0,0
5979,37.634043,55.804827,0,0,1,0,1,0
5980,37.757027,55.64557,0,1,0,1,0,0
5981,37.247965,55.736945,0,1,1,0,1,0
5982,37.537065,55.80265,0,1,1,0,1,0
5983,37.29279,55.60519,1,1,1,0,1,0
5984,37.594239,55.735713,0,1,0,1,0,0
5985,37.481811,55.660013,1,0,0,1,0,0
5986,37.485212,55.788193,0,1,1,0,0,1
5987,37.522817,55.534958,1,1,0,1,0,0
5988,37.646981,55.753208,1,1,0,1,0,1
5989,37.412621,55.624434,1,0,1,0,0,0
5990,37.871633,55.738624,1,1,1,0,0,0
5991,37.710174,55.758557,1,1,0,1,1,0
5992,37.70378,55.796016,0,1,1,0,0,0
5993,37.528481,55.722959,1,1,1,0,0,0
5994,37.576761,55.783693,1,0,1,0,1,0
5995,37.63518,55.720578,1,1,0,1,1,0
5996,37.440237,55.870291,1,0,1,0,0,0
5997,37.270174,55.502887,1,1,1,0,0,0
5998,37.668139,55.584585,1,1,0,1,0,0
5999,37.291095,55.605209,0,1,0,1,1,0
6000,37.516809,55.646514,1,0,0,1,0,1
6001,37.661433,55.644898,0,0,0,0,1,0
6002,37.560217,55.78838,0,1,0,1,0,0
6003,37.619805,55.810904,0,1,0,1,0,0
6004,37.678267,55.744869,1,0,0,1,1,0
6005,37.393191,55.803609,1,1,1,0,0,0
6006,37.485781,55.858292,0,1,0,1,1,1
6007,37.839425,55.657192,1,1,0,1,0,0
6008,37.347357,55.797669,0,1,0,1,0,0
6009,37.604012,55.885469,1,1,1,0,0,0
6010,37.523568,55.767871,1,1,1,0,0,1
6011,37.168722,55.98845,0,1,1,0,0,0
6012,37.133145,55.577059,0,0,0,1,0,1
6013,37.399263,55.788869,0,0,1,0,0,0
6014,37.593176,55.677022,0,1,1,0,0,0
6015,37.698823,55.73622,1,1,0,1,0,0
6016,37.608261,55.659153,1,1,1,0,1,0
6017,37.556248,55.769512,0,1,1,0,0,1
6018,37.673857,55.887762,1,1,1,0,1,1
6019,37.571225,55.656757,1,1,1,0,1,1
6020,37.507646,55.86456,0,0,0,1,1,0
6021,37.152307,55.9771,0,0,0,1,0,0
6022,37.666433,55.748347,1,0,0,1,0,0
6023,37.337508,55.626136,0,0,0,1,1,0
6024,37.298466,55.487894,0,0,0,1,1,1
6025,37.552289,55.733025,1,1,1,0,0,0
6026,37.462177,55.872145,1,1,1,0,0,0
6027,37.436707,55.630455,0,0,0,1,0,0
6028,37.611265,55.66362,1,0,1,0,1,0
6029,37.778474,55.711773,1,1,1,0,0,0
6030,37.663579,55.724343,1,0,0,1,0,0
6031,37.646885,55.734517,1,1,0,1,0,0
6032,37.718886,55.777967,1,1,0,1,0,0
6033,37.736439,55.594898,0,0,0,1,0,0
6034,37.584143,55.862254,1,1,0,1,0,1
6035,37.55451,55.909086,0,0,0,1,0,0
6036,37.408361,55.8018,0,1,0,1,0,0
6037,37.61737,55.574936,0,0,0,0,0,0
6038,37.605729,55.884224,1,1,0,1,1,1
6039,37.182884,55.974687,0,0,0,0,0,1
6040,37.383642,55.643439,1,0,0,1,0,0
6041,37.573285,55.752266,1,0,0,1,0,0
6042,37.744625,55.800642,0,1,0,1,0,0
6043,37.716773,55.788597,1,0,0,1,1,0
6044,37.706194,55.616601,1,1,1,0,0,0
6045,37.242107,55.761098,1,1,1,0,0,0
6046,37.096667,55.706321,1,0,0,0,1,0
6047,37.663708,55.610669,1,1,0,1,0,0
6048,37.619677,55.63943,1,0,1,0,0,0
6049,37.602618,55.76635,0,0,0,1,0,1
6050,37.478206,55.801582,1,0,1,0,0,0
6051,37.823685,55.79835,0,1,0,1,0,0
6052,37.573135,55.805297,1,1,1,0,1,0
6053,37.837665,55.684371,1,1,1,0,1,1
6054,37.593198,55.617764,1,0,0,1,0,0
6055,37.830198,55.697893,0,0,0,1,0,0
6056,37.390015,55.912586,0,0,0,1,1,0
6057,37.386013,55.617431,0,1,1,0,0,0
6058,37.160021,55.984141,1,0,0,1,1,0
6059,37.47444,55.728204,0,1,0,1,0,0
6060,37.714584,55.615492,0,0,0,0,0,0
6061,37.584915,55.851939,1,1,0,1,0,0
6062,37.513182,55.803512,0,0,0,0,1,0
6063,37.618818,55.892491,1,0,1,0,0,0
6064,36.858841,55.428849,1,1,1,0,0,0
6065,37.525209,55.738346,1,0,0,1,0,0
6066,37.481081,55.788766,1,0,0,0,0,0
6067,37.482927,55.844886,0,1,0,1,0,0
6068,37.7475,55.787807,0,0,0,1,0,1
6069,37.613196,55.779361,1,0,0,1,1,0
6070,37.521722,55.713731,1,0,0,1,1,0
6071,37.566494,55.72763,0,0,0,1,1,0
6072,37.837847,55.65396,0,1,0,1,0,0
6073,37.734282,55.646623,1,0,0,1,0,0
6074,37.932293,55.707905,1,1,0,1,0,0
6075,37.520671,55.65896,0,0,0,1,1,0
6076,37.554574,55.685478,1,1,0,1,1,0
6077,37.673213,55.590691,0,1,0,1,0,0
6078,37.734303,55.593971,0,0,0,1,0,0
6079,37.537794,55.751409,0,1,1,0,0,1
6080,37.668203,55.707155,1,1,0,1,0,0
6081,37.545154,55.911173,1,1,1,0,0,0
6082,37.436439,55.663444,1,1,0,1,0,1
6083,37.5869,55.898849,1,0,0,1,0,0
6084,37.391753,55.834343,1,1,1,0,0,0
6085,37.65903,55.895697,1,0,0,1,0,0
6086,37.654299,55.896088,0,0,0,1,0,0
6087,37.796123,55.721418,1,0,0,1,1,0
6088,37.639503,55.852131,1,1,0,1,0,0
6089,37.23905,55.759034,0,1,0,1,0,0
6090,37.485749,55.647223,1,0,1,0,0,0
6091,37.662474,55.882816,0,1,0,1,0,1
6092,37.544993,55.609457,0,1,0,1,0,1
6093,37.402085,55.658367,0,1,0,1,1,1
6094,37.742629,55.786938,0,1,0,1,0,0
6095,37.664609,55.895613,0,1,1,0,0,0
6096,37.665703,55.834765,1,1,1,0,0,0
6097,37.506863,55.66486,1,1,0,1,1,0
6098,37.676979,55.717545,0,1,0,1,0,0
6099,37.432909,55.750461,1,0,1,0,1,1
6100,37.68774,55.706327,1,1,0,1,0,0
6101,37.570013,55.581808,0,0,0,0,0,0
6102,37.442608,55.866131,1,0,0,1,1,0
6103,37.625803,55.792705,0,0,1,0,0,0
6104,37.733434,55.710153,1,1,0,1,1,0
6105,37.631425,55.766839,1,0,0,0,1,1
6106,37.805436,55.696914,0,1,0,1,0,1
6107,37.485641,55.810928,0,0,0,1,0,1
6108,37.673643,55.887118,1,1,1,0,0,1
6109,37.839403,55.657447,1,1,0,1,0,0
6110,37.650597,55.739083,1,0,0,1,0,0
6111,37.275571,55.682085,1,0,0,0,0,0
6112,37.653279,55.575203,1,1,0,1,0,1
6113,37.748873,55.672769,1,0,0,1,0,0
6114,37.762145,55.729128,0,0,0,0,1,0
6115,37.508633,55.87578,0,0,0,1,1,1
6116,37.511476,55.660691,0,0,0,1,1,0
6117,37.570946,55.656539,1,0,0,1,0,1
6118,37.641649,55.848783,0,1,1,0,0,0
6119,37.438713,55.397411,0,0,0,0,0,1
6120,37.782669,55.853456,0,0,0,1,0,0
6121,37.706612,55.789019,1,0,0,1,0,0
6122,37.478807,55.727116,0,0,0,0,1,1
6123,37.559896,55.844627,0,0,0,1,1,1
6124,37.4051,55.752031,0,0,0,0,1,0
6125,37.49048,55.569344,0,0,0,1,0,0
6126,37.199836,55.570945,0,0,0,0,0,0
6127,37.707009,55.811085,0,0,0,1,0,0
6128,37.866461,55.699628,0,0,0,1,0,0
6129,37.584229,55.794382,0,0,0,0,1,0
6130,37.796917,55.715043,0,0,0,1,1,0
6131,37.920041,55.686452,0,0,0,1,1,1
6132,37.569326,55.672981,0,0,0,1,1,0
6133,37.619784,55.632327,1,0,0,0,0,1
6134,37.764612,55.705601,0,1,0,1,0,1
6135,37.726986,55.590885,0,0,0,0,0,0
6136,37.739711,55.671716,1,0,0,1,0,0
6137,37.546517,55.701019,1,1,0,1,0,1
6138,37.940576,55.705335,0,0,0,1,0,0
6139,37.686099,55.775861,1,0,0,1,1,1
6140,37.58734,55.9041,0,1,1,0,1,0
6141,37.583102,55.90084,1,1,0,1,0,0
6142,37.700379,55.864825,1,1,0,1,0,0
6143,37.832741,55.656926,1,1,0,1,0,0
6144,37.449625,55.859285,1,0,0,1,0,1
6145,37.92871,55.702397,1,0,0,1,1,1
6146,37.575549,55.715079,0,0,0,1,0,1
6147,37.717899,55.814973,1,1,1,0,1,0
6148,37.536732,55.890102,1,0,0,1,1,0
6149,37.879368,55.748287,1,0,1,0,0,0
6150,37.513933,55.6669,1,0,1,0,0,0
6151,37.585151,55.850843,1,0,1,0,1,1
6152,37.67066,55.744446,0,0,0,1,1,0
6153,37.80844,55.719642,0,0,0,1,0,0
6154,37.562792,55.749458,0,0,0,1,0,0
6155,37.597929,55.584306,0,0,0,0,0,0
6156,37.305257,55.596268,1,0,0,1,0,0
6157,37.794331,55.759861,0,0,0,1,1,1
6158,37.780298,55.813123,0,0,0,1,1,1
6159,37.587683,55.898067,1,0,0,1,1,1
6160,37.582362,55.791909,1,1,0,1,0,0
6161,37.436578,55.837795,0,0,0,1,0,0
6162,37.392322,55.809089,1,0,0,1,1,0
6163,37.680348,55.866817,1,1,0,1,1,0
6164,37.372656,55.63989,0,0,0,1,1,1
6165,37.750826,55.693902,1,0,0,1,0,0
6166,37.592061,55.684589,0,0,0,1,0,0
6167,37.774343,55.613238,1,1,0,1,0,0
6168,37.599367,55.645328,1,0,0,0,0,0
6169,37.751555,55.630631,0,1,0,1,1,1
6170,37.702332,55.733236,1,1,0,1,0,0
6171,37.569412,55.839808,0,1,1,0,0,0
6172,37.750032,55.821333,1,1,0,1,1,0
6173,37.728649,55.60273,1,1,0,1,0,0
6174,37.596996,55.792373,1,1,0,1,0,0
6175,37.585033,55.86689,1,1,1,0,0,0
6176,37.662174,55.839856,1,1,0,1,0,0
6177,37.580752,55.839506,1,0,0,1,0,0
6178,37.500908,55.776163,0,0,0,1,0,0
6179,36.916938,55.462835,1,0,0,1,0,0
6180,37.645147,55.715853,0,0,0,1,1,0
6181,37.276762,55.727001,1,0,0,1,0,0
6182,37.609763,55.795003,0,1,0,1,1,0
6183,37.472563,55.730965,0,0,0,1,1,1
6184,37.586782,55.757416,1,0,0,1,0,0
6185,37.781671,55.764044,1,0,0,1,0,0
6186,37.664695,55.681716,1,1,0,1,0,0
6187,37.450837,55.719744,1,0,1,0,0,0
6188,37.805468,55.796655,1,0,0,1,1,1
6189,37.545154,55.911317,1,0,0,1,0,0
6190,37.510822,55.488629,1,1,1,0,0,0
6191,37.498859,55.818277,0,0,0,1,0,0
6192,37.673514,55.762662,1,0,0,1,0,0
6193,37.541099,55.902879,1,0,1,0,0,0
6194,37.620792,55.63223,0,0,0,1,0,0
6195,37.526293,55.592024,0,1,0,1,0,0
6196,37.742704,55.699834,1,0,0,1,1,1
6197,37.457864,55.882569,1,0,0,0,0,0
6198,37.484257,55.632199,1,0,0,0,1,0
6199,37.66183,55.583675,1,1,0,1,0,0
6200,37.946756,55.701624,1,1,0,1,1,0
6201,37.683996,55.685545,0,0,0,1,1,0
6202,37.714487,55.797976,1,1,0,1,0,0
6203,37.615428,55.808559,0,0,0,1,0,1
6204,37.529533,55.937706,1,1,1,0,1,1
6205,37.64564,55.821043,1,1,1,0,0,0
6206,37.813375,55.734662,1,0,0,1,0,0
6207,37.46177,55.735248,0,0,0,1,1,0
6208,37.58616,55.813756,0,0,0,1,0,0
6209,37.605911,55.821688,0,0,0,1,0,0
6210,37.584679,55.758617,1,1,1,0,0,1
6211,37.425935,55.864301,0,0,0,1,1,0
6212,37.4896,55.84441,0,0,0,1,1,0
6213,37.159463,55.977118,1,1,0,1,1,0
6214,37.396045,55.654517,0,0,0,0,1,0
6215,37.523965,55.673761,0,0,1,0,0,1
6216,37.532204,55.804025,1,1,0,1,0,0
6217,37.498548,55.817294,0,0,0,0,1,0
6218,37.695154,55.790467,0,0,0,0,1,0
6219,37.589904,55.898476,0,0,1,0,0,0
6220,37.400261,55.715043,1,0,0,0,1,0
6221,37.52037,55.826968,1,0,0,1,0,0
6222,37.680069,55.765559,1,0,0,1,1,0
6223,37.568747,55.8168,0,0,0,0,1,0
6224,37.796917,55.715139,0,0,0,0,1,0
6225,37.666433,55.58607,1,1,0,1,1,0
6226,37.507271,55.601548,0,0,0,0,0,0
6227,37.496102,55.65577,0,0,0,1,0,0
6228,37.775663,55.6988,1,1,0,1,0,0
6229,37.685637,55.707052,1,1,0,1,1,0
6230,37.616715,55.89361,1,1,1,0,1,0
6231,37.421451,55.676834,0,0,0,1,0,0
6232,37.156277,55.97001,1,0,0,1,1,0
6233,37.526218,55.801932,1,1,0,1,0,0
6234,37.47002,55.77568,0,0,0,0,1,1
6235,37.750354,55.6263,1,0,0,1,1,1
6236,37.57557,55.800805,0,0,0,0,0,1
6237,37.562653,55.796499,0,0,0,0,1,0
6238,37.555507,55.771063,0,0,0,1,0,1
6239,37.734185,55.745732,0,0,0,0,0,1
6240,37.735741,55.790956,0,0,0,0,0,0
6241,37.479687,55.649687,0,0,0,1,0,0
6242,37.420067,55.626136,0,0,0,0,0,0
6243,37.682344,55.854402,0,0,0,1,1,1
6244,37.745343,55.758448,0,0,0,1,0,0
6245,37.596835,55.772626,0,0,0,0,1,0
6246,37.644138,55.859412,1,0,0,1,1,0
6247,37.689446,55.886919,0,0,0,1,1,0
6248,37.805747,55.696805,0,0,0,0,1,1
6249,37.438263,55.838428,0,0,0,0,1,0
6250,37.791735,55.74531,0,0,0,0,1,0
6251,37.173808,55.983199,0,0,0,1,1,0
6252,37.699478,55.679925,0,0,0,0,1,0
6253,37.649288,55.635155,0,0,0,0,1,0
6254,37.72085,55.620587,0,0,0,0,1,1
6255,37.511637,55.661054,0,0,0,0,0,0
6256,37.676067,55.58695,1,1,0,1,0,0
6257,37.830863,55.656472,0,0,0,1,0,0
6258,37.293853,55.455274,1,1,1,0,0,1
6259,37.41291,55.385132,1,1,1,0,0,0
6260,37.637326,55.727678,1,0,0,1,1,0
6261,37.627466,55.792657,1,0,0,1,1,0
6262,37.841506,55.741106,1,1,0,1,0,0
6263,37.60015,55.884627,1,0,1,0,0,0
6264,37.672462,55.884868,1,1,1,0,1,0
6265,37.677119,55.85124,1,1,1,0,1,0
6266,37.619419,55.812182,1,1,1,0,1,0
6267,37.510307,55.637583,0,0,0,1,0,0
6268,37.711226,55.881401,0,0,0,1,0,0
6269,37.488163,55.614195,0,0,0,1,0,0
6270,37.485126,55.620079,0,0,0,1,1,0
6271,37.631972,55.755448,1,1,0,1,0,0
6272,37.693716,55.881829,0,0,0,1,0,0
6273,37.598315,55.755333,0,0,0,1,1,0
6274,37.83788,55.779693,0,0,0,1,1,0
6275,37.275581,55.503118,0,0,0,1,0,0
6276,37.885698,55.708896,0,0,0,1,0,0
6277,37.526175,55.780688,0,0,0,0,0,0
6278,37.651606,55.812869,0,1,1,0,0,1
6279,37.19474,56.009191,0,0,0,0,1,0
6280,37.427287,55.661187,1,1,0,1,0,0
6281,37.4896,55.84594,1,1,0,1,1,1
6282,37.578381,55.837868,1,0,1,0,0,0
6283,37.743337,55.651,0,0,0,1,0,0
6284,37.928925,55.686803,0,0,0,1,1,1
6285,37.749335,55.677518,0,0,0,1,1,1
6286,37.578274,55.672914,1,1,0,1,1,0
6287,37.5314,55.505463,1,1,1,0,0,0
6288,37.585795,55.824256,1,1,0,1,0,0
6289,37.453626,55.834783,1,0,0,1,1,1
6290,37.692783,55.861092,0,0,0,1,0,1
6291,37.717738,55.587089,1,0,0,1,0,0
6292,37.599839,55.568118,0,1,0,1,0,1
6293,37.600869,55.59591,0,1,0,1,0,0
6294,37.587565,55.581086,1,0,0,1,0,0
6295,37.730194,55.884585,1,1,0,1,0,0
6296,37.357947,55.854245,1,1,1,0,0,0
6297,37.486746,55.832752,1,1,0,1,0,0
6298,37.451019,55.634773,0,0,0,1,0,0
6299,37.544049,55.940867,0,0,0,0,0,0
6300,37.54392,55.587817,1,0,0,1,0,0
6301,37.547235,55.871874,1,0,0,1,0,0
6302,37.550465,55.862657,0,1,0,1,1,0
6303,37.714316,55.79551,0,0,0,1,0,1
6304,37.238545,55.523177,0,1,0,1,0,1
6305,37.607832,55.853902,0,0,0,0,1,0
6306,37.736707,55.786703,0,0,0,1,0,0
6307,37.63047,55.671486,0,0,0,1,1,0
6308,37.586589,55.879849,1,0,1,0,0,1
6309,37.397236,55.808692,0,1,0,1,1,0
6310,37.76281,55.669701,1,1,0,1,1,0
6311,37.377205,55.732288,1,0,1,0,0,1
6312,37.575227,55.715248,0,0,0,1,0,1
6313,37.81625,55.750104,0,0,0,1,1,0
6314,37.464355,55.677385,0,0,0,1,1,1
6315,37.829533,55.69181,1,1,0,1,0,0
6316,37.448895,55.615383,1,1,0,1,0,1
6317,37.73131,55.713556,0,1,0,1,1,0
6318,37.620535,55.788651,1,0,0,1,0,0
6319,37.626554,55.848162,1,1,1,0,0,0
6320,37.621951,55.869279,1,0,0,1,1,1
6321,37.383149,55.61668,0,1,1,0,0,0
6322,37.545712,55.926491,0,1,0,1,0,0
6323,37.681518,55.854492,1,1,1,0,0,0
6324,37.658815,55.667511,1,1,0,1,0,0
6325,37.398652,55.714813,0,1,1,0,0,0
6326,37.589571,55.821863,1,1,0,1,0,0
6327,37.557449,55.890271,1,1,1,0,1,0
6328,37.830144,55.802734,0,1,0,1,1,1
6329,37.531614,55.751596,0,0,0,1,0,1
6330,37.709423,55.812345,0,0,0,1,1,0
6331,37.7871,55.747055,0,0,0,1,0,0
6332,37.745579,55.787385,0,0,0,1,1,1
6333,37.693212,55.81985,0,0,0,1,0,0
6334,37.492218,55.876551,0,1,0,1,0,0
6335,37.408029,55.859605,0,1,1,0,0,0
6336,37.612971,55.633447,0,1,0,1,1,1
6337,37.394296,55.818458,0,1,1,0,1,0
6338,37.635212,55.798893,0,0,0,1,0,0
6339,37.693641,55.879975,0,1,0,1,0,0
6340,37.783055,55.792741,0,0,1,0,0,1
6341,37.481328,55.743383,1,1,1,0,0,0
6342,37.81683,55.740998,1,1,1,0,1,0
6343,37.635148,55.588156,0,1,0,1,0,1
6344,37.587587,55.908803,0,0,1,0,0,1
6345,37.587469,55.554212,0,1,0,1,0,0
6346,37.665939,55.673283,1,1,0,1,1,0
6347,37.837064,55.655358,1,1,1,0,0,0
6348,37.737705,55.679786,1,0,0,1,1,0
6349,37.762928,55.647773,0,0,0,1,0,1
6350,37.737554,55.595328,0,1,0,1,0,0
6351,37.751223,55.630843,0,1,0,1,0,0
6352,37.559928,55.67563,1,1,0,1,0,0
6353,37.16266,55.977676,0,1,0,1,1,0
6354,37.780641,55.618637,0,1,0,1,0,1
6355,37.398384,55.859821,0,1,0,1,0,0
6356,37.446052,55.669272,0,1,1,0,1,0
6357,37.36933,55.748637,0,1,1,0,0,0
6358,37.47297,55.661114,1,1,1,0,1,0
6359,37.703855,55.642373,0,1,0,1,0,0
6360,37.14896,55.974435,0,1,0,1,1,0
6361,37.484697,55.737954,0,1,1,0,1,1
6362,37.485094,55.858479,0,1,0,1,1,1
6363,37.645426,55.808282,0,1,0,1,0,0
6364,37.680466,55.777261,1,1,0,1,0,0
6365,37.848469,55.737615,1,1,0,1,0,0
6366,37.561301,55.732819,1,1,0,1,0,0
6367,37.511659,55.829697,1,1,0,1,1,0
6368,37.647486,55.769108,1,1,0,1,1,0
6369,37.532912,55.746077,1,1,1,0,0,1
6370,37.655779,55.835422,1,1,0,1,0,0
6371,37.201241,55.369558,1,1,1,0,0,0
6372,37.812259,55.838175,0,1,0,1,0,0
6373,37.602639,55.859562,1,1,1,0,0,0
6374,37.622552,55.711519,1,1,1,0,0,1
6375,37.609034,55.694519,1,0,0,0,0,0
6376,37.63562,55.800581,0,1,0,1,0,1
6377,37.724444,55.782118,1,1,0,1,1,0
6378,37.393513,55.824358,1,1,1,0,0,0
6379,37.402836,55.422121,0,1,0,1,0,0
6380,37.322091,55.803464,1,1,1,0,0,0
6381,37.697911,55.743299,1,1,1,0,0,1
6382,37.47341,55.784465,1,1,1,0,1,0
6383,37.565346,55.693727,1,1,0,1,0,0
6384,37.557836,55.688599,1,1,0,1,0,0
6385,37.865893,55.74592,0,1,0,1,1,0
6386,37.678567,55.78908,0,1,0,1,0,0
6387,37.477949,55.844326,0,1,1,0,1,0
6388,37.480373,55.856467,0,1,0,1,1,0
6389,37.414337,55.748776,0,1,1,0,0,0
6390,37.732716,55.687922,0,1,1,0,1,0
6391,37.926307,55.683561,1,0,0,1,0,0
6392,37.776639,55.724349,0,1,0,1,0,0
6393,37.476168,55.812671,1,0,1,0,0,0
6394,37.742125,55.73471,1,1,1,0,1,0
6395,37.394961,55.807178,1,0,0,1,1,0
6396,37.647239,55.58336,1,1,0,1,1,0
6397,37.572577,55.647713,0,1,1,0,0,0
6398,37.791038,55.622581,1,1,0,1,0,0
6399,37.619505,55.632369,1,1,0,1,0,1
6400,37.630073,55.665139,0,1,0,1,0,0
6401,37.773807,55.674935,1,1,0,1,0,0
6402,37.535487,55.664546,0,1,0,1,0,0
6403,37.631038,55.573899,1,0,0,1,0,0
6404,37.446642,55.749645,0,1,0,1,0,0
6405,37.586095,55.85439,1,1,1,0,1,0
6406,37.522023,55.769959,0,1,0,1,0,0
6407,37.556033,55.777255,0,1,0,1,0,0
6408,37.735687,55.813177,0,1,1,0,1,1
6409,37.657839,55.634107,0,1,0,1,0,0
6410,37.470556,55.643844,0,1,1,0,0,0
6411,37.51006,55.888496,0,1,0,1,1,0
6412,36.939179,55.464277,0,1,1,0,0,0
6413,37.832043,55.755852,0,1,1,0,0,0
6414,37.603605,55.774377,0,1,1,0,0,0
6415,37.570957,55.808058,1,1,1,0,0,1
6416,37.589132,55.707336,1,1,1,0,0,1
6417,37.809792,55.633835,0,1,1,0,0,0
6418,37.82287,55.696642,0,0,0,1,1,1
6419,37.632723,55.590424,1,1,0,1,0,0
6420,37.592726,55.667214,1,1,1,0,1,0
6421,37.765138,55.728192,1,0,0,1,1,1
6422,37.453358,55.808969,0,1,1,0,1,0
6423,37.206938,56.003564,1,0,0,1,1,1
6424,37.548705,55.908424,0,1,0,1,0,0
6425,37.675295,55.779095,0,1,1,0,0,1
6426,37.403287,55.804073,0,1,1,0,0,0
6427,37.372334,55.739747,0,1,1,0,0,0
6428,37.564648,55.785901,1,1,1,0,0,0
6429,37.5445,55.794804,1,1,1,0,0,0
6430,37.793698,55.623513,0,0,0,1,0,1
6431,37.535112,55.864903,1,1,0,1,1,0
6432,37.509567,55.804031,0,1,0,1,1,1
6433,37.519062,55.87711,0,1,1,0,0,0
6434,37.586589,55.889681,0,1,0,1,0,1
6435,37.587748,55.73532,1,1,1,0,0,0
6436,37.583853,55.79835,0,1,1,0,0,0
6437,37.71453,55.732469,0,0,0,1,1,1
6438,37.828138,55.705408,0,0,0,1,1,0
6439,37.756051,55.61525,0,1,0,1,0,0
6440,37.685659,55.678153,1,1,1,0,1,0
6441,37.66506,55.686162,1,1,0,1,0,1
6442,37.663515,55.724427,0,1,0,1,0,0
6443,37.723296,55.797554,1,1,0,1,0,0
6444,37.585967,55.89367,1,1,0,1,1,0
6445,37.410175,55.641162,1,1,0,1,1,0
6446,37.611512,55.895559,1,1,0,1,0,0
6447,37.585001,55.848506,1,1,0,1,0,1
6448,37.377741,55.794647,0,1,1,0,0,0
6449,37.504685,55.618643,1,1,0,1,0,1
6450,37.51506,55.546649,0,1,0,1,1,0
6451,37.369716,55.764443,1,1,0,1,0,1
6452,37.628528,55.66244,1,1,0,1,1,0
